year,medalist_wikidata_id,medalist_link,medalist_name,medal,delegation_wikidata_id,delegation_link,delegation_name,country_medal_wikidata_id,country_medal,country_medal_code2,country_medal_code3,country_medal_ioc_country_code,date_of_birth,place_of_birth_wikidata_id,place_of_birth,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,place_of_birth_coordinates,lat,lon,sex_or_gender_wikidata_id,sex_or_gender,event_wikidata_id,event_link,event_name,event_part_of_wikidata_id,event_part_of,event_sport_wikidata_id,event_sport,sport_wikidata_id,sport,source_page,source_kind
1904,Q1370769,https://en.wikipedia.org/wiki/George_Bryant_(archer),Phil Bryant,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1878-02-22,Q54143,Melrose,Q54073,Middlesex County,"42.458333333333,-71.066666666667",42.458333333333,-71.066666666667,Q6581097,male,Q861234,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_double_York_round,archery at the 1904 Summer Olympics – men's double York round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1387453,https://en.wikipedia.org/wiki/Robert_Williams_(archer),Robert Williams,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1841-01-24,Q494121,Franklin County,Q1400,Pennsylvania,"39.93,-77.72",39.93,-77.72,Q6581097,male,Q861234,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_double_York_round,archery at the 1904 Summer Olympics – men's double York round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q605844,https://en.wikipedia.org/wiki/William_Thompson_(archer),William Thompson,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1848-03-10,Q1022996,Calhoun,Q200696,Gordon County,"34.5,-84.9425",34.5,-84.9425,Q6581097,male,Q861234,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_double_York_round,archery at the 1904 Summer Olympics – men's double York round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1370769,https://en.wikipedia.org/wiki/George_Bryant_(archer),Phil Bryant,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1878-02-22,Q54143,Melrose,Q54073,Middlesex County,"42.458333333333,-71.066666666667",42.458333333333,-71.066666666667,Q6581097,male,Q861266,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_double_American_round,archery at the 1904 Summer Olympics – men's double American round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1387453,https://en.wikipedia.org/wiki/Robert_Williams_(archer),Robert Williams,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1841-01-24,Q494121,Franklin County,Q1400,Pennsylvania,"39.93,-77.72",39.93,-77.72,Q6581097,male,Q861266,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_double_American_round,archery at the 1904 Summer Olympics – men's double American round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q605844,https://en.wikipedia.org/wiki/William_Thompson_(archer),William Thompson,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1848-03-10,Q1022996,Calhoun,Q200696,Gordon County,"34.5,-84.9425",34.5,-84.9425,Q6581097,male,Q861266,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_double_American_round,archery at the 1904 Summer Olympics – men's double American round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q605844,https://en.wikipedia.org/wiki/William_Thompson_(archer),William Thompson,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1848-03-10,Q1022996,Calhoun,Q200696,Gordon County,"34.5,-84.9425",34.5,-84.9425,Q6581097,male,Q861276,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_team_round,archery at the 1904 Summer Olympics – men's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1387453,https://en.wikipedia.org/wiki/Robert_Williams_(archer),Robert Williams,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1841-01-24,Q494121,Franklin County,Q1400,Pennsylvania,"39.93,-77.72",39.93,-77.72,Q6581097,male,Q861276,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_team_round,archery at the 1904 Summer Olympics – men's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q934760,https://en.wikipedia.org/wiki/Louis_Maxson,Louis Maxson,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1855-07-02,Q156177,Amador County,Q99,California,"38.44,-120.66",38.44,-120.66,Q6581097,male,Q861276,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_team_round,archery at the 1904 Summer Olympics – men's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1387506,https://en.wikipedia.org/wiki/Galen_Spencer,Galen Spencer,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1840-09-19,Q60,New York City,Q1384,New York,"40.71277777777778,-74.00611111111111",40.71277777777778,-74.00611111111111,Q6581097,male,Q861276,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_team_round,archery at the 1904 Summer Olympics – men's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1066499,https://en.wikipedia.org/wiki/Charles_Woodruff_(archer),Charles Woodruff,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1846-08-15,Q43196,Cincinnati,Q152891,Hamilton County,"39.1,-84.5125",39.1,-84.5125,Q6581097,male,Q861276,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_team_round,archery at the 1904 Summer Olympics – men's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q934677,https://en.wikipedia.org/wiki/William_Clark_(archer),William Clark,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1842-03-01,Q43196,Cincinnati,Q152891,Hamilton County,"39.1,-84.5125",39.1,-84.5125,Q6581097,male,Q861276,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_team_round,archery at the 1904 Summer Olympics – men's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q934719,https://en.wikipedia.org/wiki/Charles_Hubbard_(archer),Charles Hubbard,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1849-08-20,Q43196,Cincinnati,Q152891,Hamilton County,"39.1,-84.5125",39.1,-84.5125,Q6581097,male,Q861276,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_team_round,archery at the 1904 Summer Olympics – men's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q634153,https://en.wikipedia.org/wiki/Samuel_Duvall,Samuel Duvall,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1836-03-11,Q577351,Liberty,Q507308,Union County,"39.6358,-84.9289",39.6358,-84.9289,Q6581097,male,Q861276,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_team_round,archery at the 1904 Summer Olympics – men's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1370769,https://en.wikipedia.org/wiki/George_Bryant_(archer),Phil Bryant,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1878-02-22,Q54143,Melrose,Q54073,Middlesex County,"42.458333333333,-71.066666666667",42.458333333333,-71.066666666667,Q6581097,male,Q861276,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_team_round,archery at the 1904 Summer Olympics – men's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1387424,https://en.wikipedia.org/wiki/Wallace_Bryant_(archer),Wallace Bryant,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1863-12-19,Q54143,Melrose,Q54073,Middlesex County,"42.458333333333,-71.066666666667",42.458333333333,-71.066666666667,Q6581097,male,Q861276,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_team_round,archery at the 1904 Summer Olympics – men's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1148931,https://en.wikipedia.org/wiki/Cyrus_Edwin_Dallin,Cyrus Edwin Dallin,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1861-11-22,Q482879,Springville,Q27229,Utah County,"40.1628,-111.604",40.1628,-111.604,Q6581097,male,Q861276,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_team_round,archery at the 1904 Summer Olympics – men's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q948579,https://en.wikipedia.org/wiki/Henry_B._Richardson,Henry B. Richardson,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1889-05-19,Q100,Boston,Q54072,Suffolk County,"42.360277777777775,-71.05777777777777",42.360277777777775,-71.05777777777777,Q6581097,male,Q861276,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Men's_team_round,archery at the 1904 Summer Olympics – men's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q262383,https://en.wikipedia.org/wiki/Matilda_Howell,Lida Howell,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1859-08-28,Q986776,Lebanon,Q489576,Warren County,"39.426666666667,-84.2125",39.426666666667,-84.2125,Q6581072,female,Q861257,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Women's_double_National_round,archery at the 1904 Summer Olympics – women's double National round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q442867,https://en.wikipedia.org/wiki/Emma_Cooke,Emma Cooke,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1848-09-07,Q1133140,Fayetteville,Q494121,Franklin County,"39.911944444444,-77.563611111111",39.911944444444,-77.563611111111,Q6581072,female,Q861257,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Women's_double_National_round,archery at the 1904 Summer Olympics – women's double National round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q459379,https://en.wikipedia.org/wiki/Jessie_Pollock,Eliza Pollock,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1840-10-24,Q852673,Hamilton,Q485561,Butler County,"39.395833333333,-84.565",39.395833333333,-84.565,Q6581072,female,Q861257,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Women's_double_National_round,archery at the 1904 Summer Olympics – women's double National round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q262383,https://en.wikipedia.org/wiki/Matilda_Howell,Lida Howell,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1859-08-28,Q986776,Lebanon,Q489576,Warren County,"39.426666666667,-84.2125",39.426666666667,-84.2125,Q6581072,female,Q861285,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Women's_double_Columbia_round,archery at the 1904 Summer Olympics – women's double Columbia round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q442867,https://en.wikipedia.org/wiki/Emma_Cooke,Emma Cooke,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1848-09-07,Q1133140,Fayetteville,Q494121,Franklin County,"39.911944444444,-77.563611111111",39.911944444444,-77.563611111111,Q6581072,female,Q861285,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Women's_double_Columbia_round,archery at the 1904 Summer Olympics – women's double Columbia round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q459379,https://en.wikipedia.org/wiki/Jessie_Pollock,Eliza Pollock,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1840-10-24,Q852673,Hamilton,Q485561,Butler County,"39.395833333333,-84.565",39.395833333333,-84.565,Q6581072,female,Q861285,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Women's_double_Columbia_round,archery at the 1904 Summer Olympics – women's double Columbia round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q262383,https://en.wikipedia.org/wiki/Matilda_Howell,Lida Howell,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1859-08-28,Q986776,Lebanon,Q489576,Warren County,"39.426666666667,-84.2125",39.426666666667,-84.2125,Q6581072,female,Q861243,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Women's_team_round,archery at the 1904 Summer Olympics – women's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q459379,https://en.wikipedia.org/wiki/Jessie_Pollock,Eliza Pollock,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1840-10-24,Q852673,Hamilton,Q485561,Butler County,"39.395833333333,-84.565",39.395833333333,-84.565,Q6581072,female,Q861243,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Women's_team_round,archery at the 1904 Summer Olympics – women's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q299590,https://en.wikipedia.org/wiki/Laura_Woodruff,Emily Woodruff,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1846-04-19,Q43196,Cincinnati,Q152891,Hamilton County,"39.1,-84.5125",39.1,-84.5125,Q6581072,female,Q861243,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Women's_team_round,archery at the 1904 Summer Olympics – women's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q293373,https://en.wikipedia.org/wiki/Leonie_Taylor,Leonie Taylor,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1870-03-00,Q43196,Cincinnati,Q152891,Hamilton County,"39.1,-84.5125",39.1,-84.5125,Q6581072,female,Q861243,https://en.wikipedia.org/wiki/Archery_at_the_1904_Summer_Olympics_–_Women's_team_round,archery at the 1904 Summer Olympics – women's team round,Q385007,archery at the 1904 Summer Olympics,Q108429,archery,Q108429,archery,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q313195,https://en.wikipedia.org/wiki/Archie_Hahn_(athlete),Archie Hahn,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1880-09-14,Q1013664,Dodgeville,Q501582,Iowa County,"42.963333333333,-90.131111111111",42.963333333333,-90.131111111111,Q6581097,male,Q249223,https://en.wikipedia.org/wiki/Athletics_at_the_1904_Summer_Olympics_–_Men's_60_metres,athletics at the 1904 Summer Olympics – men's 60 metres,Q723599,athletics at the 1904 Summer Olympics,Q542,athletics,Q542,athletics,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q391707,https://en.wikipedia.org/wiki/William_Hogenson,William Hogenson,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1884-10-26,Q1297,Chicago,Q108418,Cook County,"41.88194444444444,-87.62777777777778",41.88194444444444,-87.62777777777778,Q6581097,male,Q249223,https://en.wikipedia.org/wiki/Athletics_at_the_1904_Summer_Olympics_–_Men's_60_metres,athletics at the 1904 Summer Olympics – men's 60 metres,Q723599,athletics at the 1904 Summer Olympics,Q542,athletics,Q542,athletics,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1384705,https://en.wikipedia.org/wiki/Fay_Moulton,Fay Moulton,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1876-04-07,Q2232382,Marion,Q374765,Marion County,"38.34889,-97.01583",38.34889,-97.01583,Q6581097,male,Q249223,https://en.wikipedia.org/wiki/Athletics_at_the_1904_Summer_Olympics_–_Men's_60_metres,athletics at the 1904 Summer Olympics – men's 60 metres,Q723599,athletics at the 1904 Summer Olympics,Q542,athletics,Q542,athletics,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q313195,https://en.wikipedia.org/wiki/Archie_Hahn_(athlete),Archie Hahn,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1880-09-14,Q1013664,Dodgeville,Q501582,Iowa County,"42.963333333333,-90.131111111111",42.963333333333,-90.131111111111,Q6581097,male,Q248957,https://en.wikipedia.org/wiki/Athletics_at_the_1904_Summer_Olympics_–_Men's_100_metres,athletics at the 1904 Summer Olympics – men's 100 metres,Q723599,athletics at the 1904 Summer Olympics,Q542,athletics,Q542,athletics,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q982432,https://en.wikipedia.org/wiki/Nathaniel_Cartmell,Nathaniel Cartmell,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1883-01-13,Q502707,Union County,Q1603,Kentucky,"37.66,-87.95",37.66,-87.95,Q6581097,male,Q248957,https://en.wikipedia.org/wiki/Athletics_at_the_1904_Summer_Olympics_–_Men's_100_metres,athletics at the 1904 Summer Olympics – men's 100 metres,Q723599,athletics at the 1904 Summer Olympics,Q542,athletics,Q542,athletics,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q391707,https://en.wikipedia.org/wiki/William_Hogenson,William Hogenson,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1884-10-26,Q1297,Chicago,Q108418,Cook County,"41.88194444444444,-87.62777777777778",41.88194444444444,-87.62777777777778,Q6581097,male,Q248957,https://en.wikipedia.org/wiki/Athletics_at_the_1904_Summer_Olympics_–_Men's_100_metres,athletics at the 1904 Summer Olympics – men's 100 metres,Q723599,athletics at the 1904 Summer Olympics,Q542,athletics,Q542,athletics,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q313195,https://en.wikipedia.org/wiki/Archie_Hahn_(athlete),Archie Hahn,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1880-09-14,Q1013664,Dodgeville,Q501582,Iowa County,"42.963333333333,-90.131111111111",42.963333333333,-90.131111111111,Q6581097,male,Q1185646,https://en.wikipedia.org/wiki/Athletics_at_the_1904_Summer_Olympics_–_Men's_200_metres,athletics at the 1904 Summer Olympics – men's 200 metres,Q723599,athletics at the 1904 Summer Olympics,Q542,athletics,Q542,athletics,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q982432,https://en.wikipedia.org/wiki/Nathaniel_Cartmell,Nathaniel Cartmell,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1883-01-13,Q502707,Union County,Q1603,Kentucky,"37.66,-87.95",37.66,-87.95,Q6581097,male,Q1185646,https://en.wikipedia.org/wiki/Athletics_at_the_1904_Summer_Olympics_–_Men's_200_metres,athletics at the 1904 Summer Olympics – men's 200 metres,Q723599,athletics at the 1904 Summer Olympics,Q542,athletics,Q542,athletics,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q391707,https://en.wikipedia.org/wiki/William_Hogenson,William Hogenson,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1884-10-26,Q1297,Chicago,Q108418,Cook County,"41.88194444444444,-87.62777777777778",41.88194444444444,-87.62777777777778,Q6581097,male,Q1185646,https://en.wikipedia.org/wiki/Athletics_at_the_1904_Summer_Olympics_–_Men's_200_metres,athletics at the 1904 Summer Olympics – men's 200 metres,Q723599,athletics at the 1904 Summer Olympics,Q542,athletics,Q542,athletics,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q347233,https://en.wikipedia.org/wiki/Harry_Hillman,Harry Hillman,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1881-09-08,Q18419,Brooklyn,Q60,New York City,"40.65083333333333,-73.94972222222222",40.65083333333333,-73.94972222222222,Q6581097,male,Q1185540,https://en.wikipedia.org/wiki/Athletics_at_the_1904_Summer_Olympics_–_Men's_400_metres,athletics at the 1904 Summer Olympics – men's 400 metres,Q723599,athletics at the 1904 Summer Olympics,Q542,athletics,Q542,athletics,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q924055,https://en.wikipedia.org/wiki/Frank_Waller_(athlete),Frank Waller,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1884-06-24,Q28848,Saint Paul,Q491201,Ramsey County,"44.944166666667,-93.093611111111",44.944166666667,-93.093611111111,Q6581097,male,Q1185540,https://en.wikipedia.org/wiki/Athletics_at_the_1904_Summer_Olympics_–_Men's_400_metres,athletics at the 1904 Summer Olympics – men's 400 metres,Q723599,athletics at the 1904 Summer Olympics,Q542,athletics,Q542,athletics,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
